"name";"url"
"doomgaze";"https://embed.spotify.com/?uri=spotify:playlist:71zxZgihOnOsQiXXlaT5YZ"
"black thrash";"https://embed.spotify.com/?uri=spotify:playlist:6Ht0Dm6RMGxWbrtPOPCSKX"
"folklore peruano";"https://embed.spotify.com/?uri=spotify:playlist:0QbcHoXOyUvJK1oKSn5Vgy"
"dutch singer-songwriter";"https://embed.spotify.com/?uri=spotify:playlist:3F5jb4Sa56oBP6ZiuKPk4z"
"chinese manyao";"https://embed.spotify.com/?uri=spotify:playlist:5mTsY0boKtT3YqTPcTCULR"
"louisville indie";"https://embed.spotify.com/?uri=spotify:playlist:1W0VdiGxj7w2zd5RVl0rvV"
"nerdcore";"https://embed.spotify.com/?uri=spotify:playlist:3FCkQ1BaTrdiKHd80jWipu"
"london indie";"https://embed.spotify.com/?uri=spotify:playlist:68flNqi5a3bGzvTqpCkNZS"
"orlando indie";"https://embed.spotify.com/?uri=spotify:playlist:1vUxtPeUN3892nFZca6yo6"
"zikir";"https://embed.spotify.com/?uri=spotify:playlist:2QusAPixVAakbqYcK087KN"
"brazilian thrash metal";"https://embed.spotify.com/?uri=spotify:playlist:7roO0fEOrwx0GdJlqB3gSH"
"brazilian punk rock";"https://embed.spotify.com/?uri=spotify:playlist:62ZdK92qdn11OQmpgvteAd"
"stride";"https://embed.spotify.com/?uri=spotify:playlist:0krnYjt6NxEOYruMsGzUqt"
"contemporary gospel";"https://embed.spotify.com/?uri=spotify:playlist:2zZGboZ0y5BaMeNxzIdtoh"
"tech trance";"https://embed.spotify.com/?uri=spotify:playlist:2MYwy50KqxrZV0b1kLuI8O"
"harpsichord";"https://embed.spotify.com/?uri=spotify:playlist:4YPQUwpbUmIt9PbVNCn000"
"trap metal italiana";"https://embed.spotify.com/?uri=spotify:playlist:1QdpuPWvKE55QcNJZWAjSU"
"reggae catala";"https://embed.spotify.com/?uri=spotify:playlist:6JeKLouon03R3B5yaGJIVw"
"classic japanese jazz";"https://embed.spotify.com/?uri=spotify:playlist:3Oopu8NYhJVIgMrYDy9mit"
"turkce remix";"https://embed.spotify.com/?uri=spotify:playlist:6bVYXFAfDGQZ1sZYVVIleo"
"synth punk";"https://embed.spotify.com/?uri=spotify:playlist:0Wz1UwyA2R1KMsEh1Tkpj3"
"musica andina chilena";"https://embed.spotify.com/?uri=spotify:playlist:7w6EzKwGvdYLggZAaq9xw2"
"telugu folk";"https://embed.spotify.com/?uri=spotify:playlist:5kBbiu7DuLPkn2GuElAUmK"
"neo-progressive";"https://embed.spotify.com/?uri=spotify:playlist:4dwu8FLKXg4J3LQ4yHdVfr"
"canzone genovese";"https://embed.spotify.com/?uri=spotify:playlist:02FLWh9kum0IQe7T2q9RSL"
"tin pan alley";"https://embed.spotify.com/?uri=spotify:playlist:22TWbFEbnhHv3CLCxOjoBW"
"japanese math rock";"https://embed.spotify.com/?uri=spotify:playlist:0pxnL0EQc3EFMYtxxL1Fkj"
"italian power metal";"https://embed.spotify.com/?uri=spotify:playlist:767v4hBm6bZAwHptya3LcP"
"jump blues";"https://embed.spotify.com/?uri=spotify:playlist:7t1UY9ai9TGUxcKreODyxw"
"west coast trap";"https://embed.spotify.com/?uri=spotify:playlist:0BraqFvmohtWS1TKtBVi6B"
"calypso";"https://embed.spotify.com/?uri=spotify:playlist:1dQS6IpttEEWQXrxyS61pl"
"ethiopian pop";"https://embed.spotify.com/?uri=spotify:playlist:3Qr0VHtF0DP2GMTFj3XJx8"
"new england americana";"https://embed.spotify.com/?uri=spotify:playlist:2dKpmkhjtnpUnqY6kDB3Mv"
"renaissance";"https://embed.spotify.com/?uri=spotify:playlist:0evPZ6WIgSKYY2gnlfXIdA"
"morna";"https://embed.spotify.com/?uri=spotify:playlist:6khu4gXbpy8qG2GW1UWLlI"
"rabindra sangeet";"https://embed.spotify.com/?uri=spotify:playlist:4oec56GSvIipuViMLNko7O"
"avant-garde metal";"https://embed.spotify.com/?uri=spotify:playlist:6JXgCuj9eBDcCMT6qkOMog"
"sgija";"https://embed.spotify.com/?uri=spotify:playlist:5FtrhztyLvH54xTr9KOHtp"
"gbvfi";"https://embed.spotify.com/?uri=spotify:playlist:1fymlByuu9HabrD0hty0td"
"desert blues";"https://embed.spotify.com/?uri=spotify:playlist:5tJJ32hMWvFhIPLrHRreNZ"
"musique urbaine kinshasa";"https://embed.spotify.com/?uri=spotify:playlist:2AKq0Z7RkcTnueNFramScl"
"german post-hardcore";"https://embed.spotify.com/?uri=spotify:playlist:5FzQOFCqG92Ja7AvQJu31o"
"argentine ambient";"https://embed.spotify.com/?uri=spotify:playlist:5dis2SNFMhfm5iD1UO24LU"
"mashup";"https://embed.spotify.com/?uri=spotify:playlist:7ifqnqwYf2PT1QazqZ4ekQ"
"afrobeat brasileiro";"https://embed.spotify.com/?uri=spotify:playlist:37SN8bvRfyrY8cDd2GIluM"
"space ambient";"https://embed.spotify.com/?uri=spotify:playlist:5MTGyQmulkcK6VjLlZyI0O"
"classic nepali pop";"https://embed.spotify.com/?uri=spotify:playlist:2vX9LrZiITOIYR671WhGFy"
"swiss metal";"https://embed.spotify.com/?uri=spotify:playlist:6TDadUNwdzYI5gwc2AkQzW"
"rap motywacja";"https://embed.spotify.com/?uri=spotify:playlist:7v1g6rtKTLmVoVDDzFv9qP"
"modern ska punk";"https://embed.spotify.com/?uri=spotify:playlist:5avOxmrNuQYBeSkfAzDzwo"
"arabic jazz";"https://embed.spotify.com/?uri=spotify:playlist:4NWpBUbftWMvjRB1AsRCOI"
"french worship";"https://embed.spotify.com/?uri=spotify:playlist:22eZWJypNyQmV4ut5JwWhW"
"welsh indie";"https://embed.spotify.com/?uri=spotify:playlist:5yQ0TDwTMx5PwL1suz5PC2"
"anarcho-punk";"https://embed.spotify.com/?uri=spotify:playlist:1gyxfWb5nNDYEOC7oPN2Qk"
"antilliaanse rap";"https://embed.spotify.com/?uri=spotify:playlist:1f0lQFiKVA5j6DwdmCfGCr"
"rebetiko";"https://embed.spotify.com/?uri=spotify:playlist:32IC3D0niv0cIISHsGtehW"
"spacewave";"https://embed.spotify.com/?uri=spotify:playlist:2xzvhh7pEpGPJOLSE3FcTo"
"japanese rockabilly";"https://embed.spotify.com/?uri=spotify:playlist:5mzgXrKqCpgGzapB3IM5kM"
"glasgow indie";"https://embed.spotify.com/?uri=spotify:playlist:0IlZZPBp9JopGyzbdWoECa"
"jazz trombone";"https://embed.spotify.com/?uri=spotify:playlist:5wZvX36s2lmD1q9PrdZVEW"
"dark hardcore";"https://embed.spotify.com/?uri=spotify:playlist:0AnIhnMNUYVFYsXULFr9Y2"
"canadian indie folk";"https://embed.spotify.com/?uri=spotify:playlist:5cJZSH78SbIbw5vdPia24j"
"sevillanas";"https://embed.spotify.com/?uri=spotify:playlist:3eM7CzQvStWUs8B9XJTGbM"
"hard alternative";"https://embed.spotify.com/?uri=spotify:playlist:2DbQNCosMDvDew7dKFGEMa"
"toronto rap";"https://embed.spotify.com/?uri=spotify:playlist:5dNwPmkdZFN0PBpWnke6pp"
"japanese jazz fusion";"https://embed.spotify.com/?uri=spotify:playlist:3vcdeM6ldGdBYp6mEKTAKQ"
"kasi rap";"https://embed.spotify.com/?uri=spotify:playlist:2V54BYCd7X71tiQvU9cR0H"
"russian alternative rock";"https://embed.spotify.com/?uri=spotify:playlist:2sgKS2XmIrYZo9K94cfVOi"
"asheville indie";"https://embed.spotify.com/?uri=spotify:playlist:3z2RllPfFPitffsorrPc0J"
"forro tradicional";"https://embed.spotify.com/?uri=spotify:playlist:3op82yklunVucRFcANaJFS"
"528hz";"https://embed.spotify.com/?uri=spotify:playlist:3qHTGXTTyexCin7nO1Wbv1"
"kabyle";"https://embed.spotify.com/?uri=spotify:playlist:6DyS2bEJ435oeiHVmfqNhA"
"german show tunes";"https://embed.spotify.com/?uri=spotify:playlist:5uvN9thjAYIR1H0xuvinAS"
"musik anak-anak";"https://embed.spotify.com/?uri=spotify:playlist:32uPxKFfDNzcRHWxYhvF6S"
"cowpunk";"https://embed.spotify.com/?uri=spotify:playlist:6VbtVCyMUz0eoiWGl2r6g7"
"kannada pop";"https://embed.spotify.com/?uri=spotify:playlist:6ws5wdeFSSKS3eLgbsKdLQ"
"nu skool breaks";"https://embed.spotify.com/?uri=spotify:playlist:6BfYBqrSm30CXrqFwecv5d"
"necrotrap";"https://embed.spotify.com/?uri=spotify:playlist:5U9DKTJsoG7y7HYwjTtkZh"
"chanson humoristique";"https://embed.spotify.com/?uri=spotify:playlist:6NlCQl1pNpTIvrvFB5Xtj6"
"plugg francais";"https://embed.spotify.com/?uri=spotify:playlist:7u3qNsonN2H8rqAvT1vjIW"
"classical guitar";"https://embed.spotify.com/?uri=spotify:playlist:0qJTEzbjENk61TtYeqFxfq"
"german jazz";"https://embed.spotify.com/?uri=spotify:playlist:47quI8Re3ItWH8Rvn9HSvk"
"cedm";"https://embed.spotify.com/?uri=spotify:playlist:53Rj4icQg1wx38THnNcMA8"
"porro";"https://embed.spotify.com/?uri=spotify:playlist:17tvDMuDgyuAvBSwF7zk9s"
"plena uruguaya";"https://embed.spotify.com/?uri=spotify:playlist:72EP5quMvlSfHdz3xazcwq"
"trap maroc";"https://embed.spotify.com/?uri=spotify:playlist:4qkkm4FHv9GVZuEeJjcSuB"
"lo-fi latino";"https://embed.spotify.com/?uri=spotify:playlist:1nFxxcluywOmPZPBkRYBCy"
"rap angolano";"https://embed.spotify.com/?uri=spotify:playlist:6kDPp6vQPfTLewr6vXZYMC"
"musica nicaraguense";"https://embed.spotify.com/?uri=spotify:playlist:2JwhJFWVeyvt8SEQXgmzHM"
"carimbo";"https://embed.spotify.com/?uri=spotify:playlist:2nR1xiBvZgUdia07IH3kdL"
"melanesian pop";"https://embed.spotify.com/?uri=spotify:playlist:7ydUTeRPQkeBGmwOZtDvL2"
"taiwan punk";"https://embed.spotify.com/?uri=spotify:playlist:0KFA1EhvZjMISnKhtzbSiE"
"balochi pop";"https://embed.spotify.com/?uri=spotify:playlist:0UJnA86zRo8KYLPRygkrxd"
"egg punk";"https://embed.spotify.com/?uri=spotify:playlist:3ZoEx06KGNEh90aExmyMf0"
"estonian pop";"https://embed.spotify.com/?uri=spotify:playlist:2xCIMhNgOWQm1iWpOdg0w3"
"rogaland musikk";"https://embed.spotify.com/?uri=spotify:playlist:63icIb0bWfEa00IPqakdqq"
"popgaze";"https://embed.spotify.com/?uri=spotify:playlist:30FpFGBFN7Jlu4ElSv5vTE"
"italian folk metal";"https://embed.spotify.com/?uri=spotify:playlist:26advC90paRzW89GH6WeKU"
"danish modern jazz";"https://embed.spotify.com/?uri=spotify:playlist:2q8VWIvm8iU5OkP0ITRfVF"
"russian metalcore";"https://embed.spotify.com/?uri=spotify:playlist:6NLtxoSHgVwYSgaaqsh1ff"
"ecuadorian indie";"https://embed.spotify.com/?uri=spotify:playlist:2BjQpTFsjFXTHbJAfJbv6l"
"irish indie rock";"https://embed.spotify.com/?uri=spotify:playlist:7BIh11WdlHdXCweFeyjmJ6"
"rap criolo";"https://embed.spotify.com/?uri=spotify:playlist:3WimcdcNdj9vhbL0jd5l0f"
"american post-punk";"https://embed.spotify.com/?uri=spotify:playlist:31bKM5kvlRZr6Hqnu2Sxfg"
"indie cordoba";"https://embed.spotify.com/?uri=spotify:playlist:4n4CW3ZIFtShPKBUfkPSsq"
"nordic folk";"https://embed.spotify.com/?uri=spotify:playlist:2tz3Xb2QirbFQFv6mTU5vh"
"socal indie";"https://embed.spotify.com/?uri=spotify:playlist:2uGGrLVv2N0rO7plbireqP"
"metal mineiro";"https://embed.spotify.com/?uri=spotify:playlist:3iAMvHfqcqv7St4MLQRq9u"
"fussball";"https://embed.spotify.com/?uri=spotify:playlist:5zBCYWc3g9sxUMqPHMvERG"
"anime drill";"https://embed.spotify.com/?uri=spotify:playlist:6RKSFlHc8CVKV3h6xMkc7W"
"japanese jazztronica";"https://embed.spotify.com/?uri=spotify:playlist:0Uq6sBasJecSFwXoQxRtbt"
"nordic folk metal";"https://embed.spotify.com/?uri=spotify:playlist:5pTlHziwBE6lzIvpBvjfnL"
"brazilian progressive metal";"https://embed.spotify.com/?uri=spotify:playlist:1kymVzLVYVIaSutk4cwaRX"
"vancouver punk";"https://embed.spotify.com/?uri=spotify:playlist:05Ru5TAWwKOeac8bbJ838T"
"oi";"https://embed.spotify.com/?uri=spotify:playlist:3mg8CrTTMG66HCzZroE6TD"
"children's story";"https://embed.spotify.com/?uri=spotify:playlist:7x8tFMSNTZ8a6ono0obeRr"
"arab folk";"https://embed.spotify.com/?uri=spotify:playlist:3ltjxxS7B8B3QAkH7KQMgY"
"streektaal";"https://embed.spotify.com/?uri=spotify:playlist:1t5McH091F60IJwZilOBPk"
"bulgarian trap";"https://embed.spotify.com/?uri=spotify:playlist:4D579AitDZxdDNJ5jfA582"
"belgian singer-songwriter";"https://embed.spotify.com/?uri=spotify:playlist:0MV4KTW4H2ezI4pKMcFID7"
"queer country";"https://embed.spotify.com/?uri=spotify:playlist:5lAp13nSaA7eHafwqV5ilp"
"indie curitibano";"https://embed.spotify.com/?uri=spotify:playlist:2fs6wwDi3xEmYOAdOBeIpG"
"chinese indie rock";"https://embed.spotify.com/?uri=spotify:playlist:0OIcuYsVfWtMnBTqLShcPS"
"kyrgyz hip hop";"https://embed.spotify.com/?uri=spotify:playlist:6q2003E46GzEMdWlPjMYqY"
"italian progressive rock";"https://embed.spotify.com/?uri=spotify:playlist:68yWjo2Nhi5q74Q58yt1mU"
"cuatro venezolano";"https://embed.spotify.com/?uri=spotify:playlist:2J08xzhYyCicufClGGjqtf"
"vgm instrumental";"https://embed.spotify.com/?uri=spotify:playlist:3KX6z1klrH9RrmD4hvjlAl"
"seemannslieder";"https://embed.spotify.com/?uri=spotify:playlist:5Z5hPa3ArCFK7CXuO9slVN"
"suomirap";"https://embed.spotify.com/?uri=spotify:playlist:0ocYi6NbDWukYi59kxyepA"
"k-pop reality show";"https://embed.spotify.com/?uri=spotify:playlist:19xCJGwHkNsJkIweqKNPR4"
"rap italiano old school";"https://embed.spotify.com/?uri=spotify:playlist:0u6wf7vFBFTHOewgTUjTR8"
"finnish classical";"https://embed.spotify.com/?uri=spotify:playlist:24b96cJDoOKjQBeHGCLoH5"
"underground rap";"https://embed.spotify.com/?uri=spotify:playlist:4oaHLBPfa0FHBZqvCxpudp"
"hyperpop brasileiro";"https://embed.spotify.com/?uri=spotify:playlist:3tnrTxpU6p3yD7lqLQ1HdA"
"mexican metal";"https://embed.spotify.com/?uri=spotify:playlist:5RmdN1TuYgoPmnQmMYE9X6"
"musica sarda";"https://embed.spotify.com/?uri=spotify:playlist:1f87xeybOvZWBVXTQ3TmXo"
"men chika";"https://embed.spotify.com/?uri=spotify:playlist:3YjMQe6dZPhCAMwGIhzYU8"
"manso indie";"https://embed.spotify.com/?uri=spotify:playlist:1Ph8pxls7GNLTFH7fcWxKh"
"russian indie rock";"https://embed.spotify.com/?uri=spotify:playlist:0lipeA35UsWVs6MsUAZSiy"
"danish indie pop";"https://embed.spotify.com/?uri=spotify:playlist:1yVDbtMMff20mrratUXuSc"
"kundiman";"https://embed.spotify.com/?uri=spotify:playlist:4P3mhIRDU6iwzs9uuVFsyE"
"dungeon synth";"https://embed.spotify.com/?uri=spotify:playlist:6kLG3oulPcD3Q2cOEuO4fV"
"sinhala indie";"https://embed.spotify.com/?uri=spotify:playlist:0COe0ewDiqcRDrCB2BUUGM"
"frankfurt electronic";"https://embed.spotify.com/?uri=spotify:playlist:20wI9KYEcMyhlyPdVMJmMA"
"nashville americana";"https://embed.spotify.com/?uri=spotify:playlist:34hqvaKy6jIvN2hNf1sKlq"
"malaysian tamil pop";"https://embed.spotify.com/?uri=spotify:playlist:66ZjA8mLNtofmFFwL1qXpf"
"balkan brass";"https://embed.spotify.com/?uri=spotify:playlist:1CwMgCvKbC3lzhwj0egsMF"
"metal guitar";"https://embed.spotify.com/?uri=spotify:playlist:6F4vsDq9BtEpFrSNqh2e6f"
"polish post-punk";"https://embed.spotify.com/?uri=spotify:playlist:0LV0cIIM4nRjBdq0A0EBKn"
"hip hop cubano";"https://embed.spotify.com/?uri=spotify:playlist:57gf7owU4MnQhpddEvqq8r"
"mbalax";"https://embed.spotify.com/?uri=spotify:playlist:4GP1p5en4emjaN4LXqCanQ"
"boy pop";"https://embed.spotify.com/?uri=spotify:playlist:5dMfpcHbPq5DwOuDk6qsht"
"tekno";"https://embed.spotify.com/?uri=spotify:playlist:033GcMtC2caWh6MHodT6SO"
"vintage dutch pop";"https://embed.spotify.com/?uri=spotify:playlist:0gJKJk0RtLI3DTT9OOyMow"
"goregrind";"https://embed.spotify.com/?uri=spotify:playlist:7qAZ2MO6zbNkhilDEqpPfj"
"czsk viral pop";"https://embed.spotify.com/?uri=spotify:playlist:1QSrkrMmfEX0V2bYLYSE4h"
"brazilian groove metal";"https://embed.spotify.com/?uri=spotify:playlist:3EP7fmtL45NXEL0tpoO2ca"
"gainesville indie";"https://embed.spotify.com/?uri=spotify:playlist:0JA3x9RMwEyt03U59Bl7yJ"
"bolero cubano";"https://embed.spotify.com/?uri=spotify:playlist:3qoRkWaFtGQeEy3PS3VuFd"
"classic greek rock";"https://embed.spotify.com/?uri=spotify:playlist:3yO7yAkgfetYQ2hpYb2AJX"
"latvian pop";"https://embed.spotify.com/?uri=spotify:playlist:64uNwoWinoCtqoIRe4f3mb"
"ritmo kombina";"https://embed.spotify.com/?uri=spotify:playlist:4PBSdWriXBfKhpYtHVk7ZK"
"nz electronic";"https://embed.spotify.com/?uri=spotify:playlist:5ClgIbl6XFwPUHKP2cXdqk"
"persian electronic";"https://embed.spotify.com/?uri=spotify:playlist:3yFDk1kERD9HMY3OlxEbrM"
"spanish classical";"https://embed.spotify.com/?uri=spotify:playlist:2SkLB5UGwScR0IVAMX048A"
"dayton indie";"https://embed.spotify.com/?uri=spotify:playlist:3EA1iYJw37b2uUJTZEDQS8"
"electro-industrial";"https://embed.spotify.com/?uri=spotify:playlist:0ZVLhUadGf0IkCOecGIgtf"
"irish indie";"https://embed.spotify.com/?uri=spotify:playlist:0Yk4pcyhMTdt3M4oThvYD1"
"japanese power metal";"https://embed.spotify.com/?uri=spotify:playlist:45zrIOyjGiR04qvOUBhltM"
"bayerischer rap";"https://embed.spotify.com/?uri=spotify:playlist:74DjsGDWyJRTJSLGLX4cAp"
"argentine indie rock";"https://embed.spotify.com/?uri=spotify:playlist:1kmByJrppUuQigskkJmGgv"
"soulful house";"https://embed.spotify.com/?uri=spotify:playlist:5KloWVVDflJ495FWRbh0QE"
"turkce trap metal";"https://embed.spotify.com/?uri=spotify:playlist:25ggwZmMC245VCZxV9PTYQ"
"keroncong";"https://embed.spotify.com/?uri=spotify:playlist:7hNOYSiftr0KFWblJ6ccTi"
"progressive death metal";"https://embed.spotify.com/?uri=spotify:playlist:5sEfquPnHosqWquqi93Ffh"
"mallsoft";"https://embed.spotify.com/?uri=spotify:playlist:4MDvMFbmhNDSIDlJmy2RAj"
"elephant 6";"https://embed.spotify.com/?uri=spotify:playlist:1pCKc8Kc87BG4FdIGKaQ5v"
"israeli trap";"https://embed.spotify.com/?uri=spotify:playlist:3zE5pYwFbC6sSjMRjvhePx"
"bulgarian hip hop";"https://embed.spotify.com/?uri=spotify:playlist:4CEY5gI3L7e6VhdDKbNfRR"
"man's orchestra";"https://embed.spotify.com/?uri=spotify:playlist:6wKQSVUwtqy0SxtBEGQcDs"
"ulkucu sarkilar";"https://embed.spotify.com/?uri=spotify:playlist:4lLbuMCdRlia25u4RwuiXz"
"marathi traditional";"https://embed.spotify.com/?uri=spotify:playlist:5wpajAJ7PjWmj78XU0fcve"
"avant-garde jazz";"https://embed.spotify.com/?uri=spotify:playlist:72YNCrIywbtPaFgFSQNI6X"
"folklore paraguayo";"https://embed.spotify.com/?uri=spotify:playlist:5l5denoQepuhub22UhwhSb"
"world chill";"https://embed.spotify.com/?uri=spotify:playlist:2BdFdt6mjGNmXAHogW2yNR"
"indie shoegaze";"https://embed.spotify.com/?uri=spotify:playlist:3AZb0wfzzrRTjcaD2AqV1r"
"spanish invasion";"https://embed.spotify.com/?uri=spotify:playlist:1VNvyyyQvTlmRax4cicUK3"
"south african deep house";"https://embed.spotify.com/?uri=spotify:playlist:11IIVaqPY3mfMjbjJbrp2l"
"cambridgeshire indie";"https://embed.spotify.com/?uri=spotify:playlist:5JfxQFSy5D3ZGNOFop4ElR"
"merengue tipico";"https://embed.spotify.com/?uri=spotify:playlist:4UyR0hBQFwyU4LTOGgssyb"
"bali indie";"https://embed.spotify.com/?uri=spotify:playlist:42by0jpew5CNgNsXS9rjkq"
"country quebecois";"https://embed.spotify.com/?uri=spotify:playlist:0H51A6nNghqfiLc9wm47xR"
"tropical tecladista";"https://embed.spotify.com/?uri=spotify:playlist:0SybMyAwkrYehO7lUOT2hJ"
"chicago pop punk";"https://embed.spotify.com/?uri=spotify:playlist:0sCxbu4WgloqSoxM5WZhjd"
"ska jazz";"https://embed.spotify.com/?uri=spotify:playlist:4b6NJsrgYmVbDsOclVNDud"
"gothabilly";"https://embed.spotify.com/?uri=spotify:playlist:0D4LNcafhpgsbS1zddHRyN"
"japanese celtic";"https://embed.spotify.com/?uri=spotify:playlist:5litsrvBZvqdKKbJNf3cod"
"cristiana para ninos";"https://embed.spotify.com/?uri=spotify:playlist:5uVMV5k5Km2owQurA1DVHX"
"nova canco";"https://embed.spotify.com/?uri=spotify:playlist:64N6k7HTURpuTrigQO5eaO"
"north carolina emo";"https://embed.spotify.com/?uri=spotify:playlist:6UhiAgqwwUoXo4JOrV104r"
"german boom bap";"https://embed.spotify.com/?uri=spotify:playlist:4yxukBJleJySko2vU8I3Mz"
"post-post-hardcore";"https://embed.spotify.com/?uri=spotify:playlist:0m55vLjsDe1eh1MjdPufNH"
"t-pop girl group";"https://embed.spotify.com/?uri=spotify:playlist:6WFgrmagtAXNG2qKgJgSD9"
"drill and bass";"https://embed.spotify.com/?uri=spotify:playlist:5GJ4YKR60brIy8f4NECcHG"
"avant-garde";"https://embed.spotify.com/?uri=spotify:playlist:2pz31tSbwDrb4p9F8LrWhM"
"canadian house";"https://embed.spotify.com/?uri=spotify:playlist:1VUoju1Asynop6UWLSOTqM"
"jamaican ska";"https://embed.spotify.com/?uri=spotify:playlist:6yXBRWwY8Tq2RTB2XiR9l3"
"huayno popular";"https://embed.spotify.com/?uri=spotify:playlist:7nIarVloLxPcdqFB57urun"
"accordion";"https://embed.spotify.com/?uri=spotify:playlist:1ZyQy6seivo6jkWyyTmwWs"
"louvores pentecostais";"https://embed.spotify.com/?uri=spotify:playlist:1oC4g0U51Xk1Xu9VeGqJqD"
"swedish electronic";"https://embed.spotify.com/?uri=spotify:playlist:5CkBV1eSxFpDKCjPhu5MGq"
"mega funk";"https://embed.spotify.com/?uri=spotify:playlist:0PO5azqKb7jDQA7cADHMow"
"belgian dnb";"https://embed.spotify.com/?uri=spotify:playlist:1gCKEPHP1xQmIBMqw4aF9M"
"french dub";"https://embed.spotify.com/?uri=spotify:playlist:1voV4h6VlOXXGfPiHfhXOp"
"funky breaks";"https://embed.spotify.com/?uri=spotify:playlist:4r7k2gHiV5NG8ErBhXySbS"
"vietnamese bolero";"https://embed.spotify.com/?uri=spotify:playlist:29lodCEQR3cCLJdljJOBxy"
"slovak trap";"https://embed.spotify.com/?uri=spotify:playlist:2NiqWkKEoSIOSjP7xtNE2F"
"vaqueiro";"https://embed.spotify.com/?uri=spotify:playlist:5zHKUkCKINqHTGL2OlrGW4"
"rosary";"https://embed.spotify.com/?uri=spotify:playlist:38h45JzHtrOjAJAtbiwNJ3"
"cueca chilena";"https://embed.spotify.com/?uri=spotify:playlist:49QcZpXO2EejFb1vupJ6OG"
"new orleans funk";"https://embed.spotify.com/?uri=spotify:playlist:5PunWS8lpbtXO1j0jQHNzI"
"new wave of thrash metal";"https://embed.spotify.com/?uri=spotify:playlist:6Hsvc32wLYcMdIhjHozOBK"
"latin tech house";"https://embed.spotify.com/?uri=spotify:playlist:3bP1vgmYyNso0EoemyVMBE"
"classic anime";"https://embed.spotify.com/?uri=spotify:playlist:2rA7ZBdvhthR7mgRVkqH2g"
"cambodian pop";"https://embed.spotify.com/?uri=spotify:playlist:0NtMwPn4FbUPwWGIK4lsH7"
"christchurch indie";"https://embed.spotify.com/?uri=spotify:playlist:0N2noG0NiLIch1l0E7UdQg"
"czech singer-songwriter";"https://embed.spotify.com/?uri=spotify:playlist:16PKet2nwdj5UHMEsVvkS5"
"electronic djent";"https://embed.spotify.com/?uri=spotify:playlist:3KVK40I3oBqzCiEm8nR5SX"
"british orchestra";"https://embed.spotify.com/?uri=spotify:playlist:6Mo9RKaNJKLiaTwmEifJmh"
"japanese post-rock";"https://embed.spotify.com/?uri=spotify:playlist:4rqvk7iY925j9XgWmyCKgF"
"danish indie";"https://embed.spotify.com/?uri=spotify:playlist:0KffTRrFZAKlhoEhdUREpV"
"industrial pop";"https://embed.spotify.com/?uri=spotify:playlist:3jYAVSY29Gc023JUj7cGTf"
"rap inde";"https://embed.spotify.com/?uri=spotify:playlist:1DZCrKzfHHOUX82taVwX0s"
"space rock";"https://embed.spotify.com/?uri=spotify:playlist:0NMsSrtXFTtRieF0kkxZxT"
"sudanese hip hop";"https://embed.spotify.com/?uri=spotify:playlist:3KWpwEOky1WFzVkW3zTN9y"
"fallen angel";"https://embed.spotify.com/?uri=spotify:playlist:5Voot6Qf3OJX5KukZ1dn4n"
"early reggae";"https://embed.spotify.com/?uri=spotify:playlist:687DQ3iw9bFLVtheLCvqba"
"folclor afrocolombiano";"https://embed.spotify.com/?uri=spotify:playlist:1lfIJ8IDE8KkDiZkqdhmGj"
"family gospel";"https://embed.spotify.com/?uri=spotify:playlist:6uEYJ1Ag6Hj6GlVMbNzh93"
"deep dnb";"https://embed.spotify.com/?uri=spotify:playlist:5MB3Fi7uDmoOlZkyctKwNK"
"ethio-jazz";"https://embed.spotify.com/?uri=spotify:playlist:1a8QWAogYxy8ULfcuI181A"
"belarusian pop";"https://embed.spotify.com/?uri=spotify:playlist:4SbkCOtqMhatjtiEBf0fOW"
"proto-techno";"https://embed.spotify.com/?uri=spotify:playlist:2Y4LlOD06D7xMYCoqUBHXT"
"congolese gospel";"https://embed.spotify.com/?uri=spotify:playlist:2VyKqSUlw6R8BlKyDRTb2H"
"gengetone";"https://embed.spotify.com/?uri=spotify:playlist:3lHgFkRGIlkadH19CSE3yk"
"italian jazz";"https://embed.spotify.com/?uri=spotify:playlist:40C4RcHHLDxFUuBeMryCPw"
"hokkien pop";"https://embed.spotify.com/?uri=spotify:playlist:2VG2vSR5cA2UOgHWwzRpP4"
"pop cristiano";"https://embed.spotify.com/?uri=spotify:playlist:5jLOB73NKyu4fBNruE0EC8"
"progressive power metal";"https://embed.spotify.com/?uri=spotify:playlist:19WG6CV3V43ALyOvQFv5U8"
"dutch dnb";"https://embed.spotify.com/?uri=spotify:playlist:4g8LVP5IHyzBhYplyf5sLU"
"tipico";"https://embed.spotify.com/?uri=spotify:playlist:4CsPbPD3uTarkMmj4QtJCK"
"medieval";"https://embed.spotify.com/?uri=spotify:playlist:6ckHBekHAoozIV6ISOmvq1"
"voidgaze";"https://embed.spotify.com/?uri=spotify:playlist:1wks5Mj1FjxJLHWbmqx7Qp"
"kizomba antigas";"https://embed.spotify.com/?uri=spotify:playlist:1XYC5jzSXfaiWGalqKYrcZ"
"experimental folk";"https://embed.spotify.com/?uri=spotify:playlist:0CGco9gTEucsrVG65NV5yZ"
"full on";"https://embed.spotify.com/?uri=spotify:playlist:1PHIl1Zi6JSVHTTgXVVTFa"
"thai ost";"https://embed.spotify.com/?uri=spotify:playlist:3TSPcCQfHfv9ga1UTKeBTH"
